stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,3.34,0,0,0,3.34,0
16hpf,0,0,0,0,2.05,0,0
2dpf,4.17,1.67,2.5,1.67,1.67,3.34,2.5
3dpf,28.16,1.72,1.15,1.15,2.87,0,0
5dpf,4.65,2.07,1.03,3.62,0,1.03,2.07
10dpf,18.2,8.79,2.51,22.59,1.88,3.77,0
