stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,12.3,0,0,0,0,20.51,0,0,0,0
19hpf,17.51,0,2.19,0,0,8.76,0,0,0,2.19
24hpf,128,0,0,0,1,36,0,0,0,7
2dpf,60.05,0,4.17,3.34,3.34,30.86,2.5,0,2.5,11.68
3dpf,1322.83,4.02,4.02,3.45,2.87,82.17,0.57,0,5.75,9.77
5dpf,42.9,1.55,8.27,14.47,5.17,71.84,3.62,1.03,8.79,38.76
10dpf,633.18,5.02,3.77,15.06,3.14,58.36,1.26,0,4.39,6.28
