stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,3.34,0,0,0,0
16hpf,0,0,0,0,2.05,0,0,0
24hpf,0,0,0,4,4,0,0,0
2dpf,2.5,0,0,30.03,22.52,0.83,0.83,2.5
3dpf,0,0,0,6.32,35.63,0,0,0
5dpf,0,0,1.03,2.58,23.26,0,0.52,1.55
10dpf,15.69,0.63,1.26,0.63,20.71,1.26,0,0
