stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,30.86,0,1.67,0,1.67,6.67,0,0.83,5
3dpf,283.3,0.57,0.57,0,0,5.75,0,0.57,0
5dpf,4.65,0.52,0,1.03,0.52,6.2,0.52,1.03,2.58
10dpf,62.75,1.26,1.26,1.88,0,1.26,0,0,0
