stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,5,0,0,0.83,0.83,1.67,0,0.83,1.67
3dpf,25.28,1.15,0,0.57,0,5.17,0,0,0
5dpf,6.72,0,0.52,1.55,0.52,2.07,0.52,0,3.1
10dpf,6.9,0,0,0,0,3.14,0.63,0,0
