stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1538.12,72.26,10.32,0,361.3,41.29,0,72.26,1032.29,722.61
12hpf,2216.91,65.54,3.86,92.53,713.27,131.09,7.71,196.63,1297.38,838.57
14hpf,2026.38,26.75,86.94,167.19,585.18,200.63,46.81,60.19,1033.25,725.62
16hpf,1790.36,69.73,178.42,137.4,648.06,283.01,65.63,96.39,926.97,824.43
19hpf,1928.67,17.51,54.73,67.86,343.7,146.68,81,37.22,317.43,542.92
24hpf,2748,56,624,127,777,331,180,20,1203,560
2dpf,715.64,27.52,74.23,60.89,409.53,720.64,93.42,17.52,258.56,239.38
3dpf,1112.51,43.67,32.75,42.52,24.14,384.44,17.24,0,41.95,63.79
5dpf,206.21,23.26,115.25,84.76,44.96,489.44,37.73,29.98,158.67,420.7
10dpf,211.48,18.2,43.3,30.75,5.65,162.53,10.67,0,28.24,23.85
