stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0
24hpf,2,0,0,3,0,0,2
2dpf,22.52,1.67,0.83,5,5.84,1.67,3.34
3dpf,322.95,0,0,1.15,13.22,0.57,1.15
5dpf,17.06,2.07,1.55,6.2,17.57,1.03,5.69
10dpf,99.15,5.65,0.63,5.65,11.3,1.26,0.63
