stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,10.32,0,0,113.55,0,0,92.91,175.49,0
12hpf,5.78,7.71,0,3.86,69.4,11.57,0,111.81,138.8,9.64
14hpf,16.72,13.38,0,16.72,103.66,6.69,0,63.53,143.79,103.66
16hpf,32.81,49.22,2.05,8.2,137.4,14.36,2.05,57.42,182.52,252.25
19hpf,32.84,15.32,0,13.14,74.43,15.32,2.19,50.35,63.49,258.32
24hpf,29,1,2,14,239,62,3,18,90,139
2dpf,189.34,1.67,9.17,71.73,665.59,1141.85,52.55,33.36,301.1,201.85
3dpf,59.76,1.72,0.57,27.01,105.16,1371.68,15.52,1.15,68.38,21.26
5dpf,58.92,9.82,6.72,52.72,67.7,1071.39,17.57,33.59,154.53,54.78
10dpf,8.16,1.26,1.26,12.55,20.08,239.72,11.3,0.63,18.2,5.65
