stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,144.52,0,0,0,10.32,0,0,0,41.29,92.91
12hpf,96.39,1.93,0,1.93,7.71,0,0,9.64,44.34,23.13
14hpf,167.19,0,6.69,0,6.69,16.72,3.34,3.34,46.81,43.47
16hpf,174.32,6.15,12.3,20.51,69.73,20.51,4.1,4.1,59.47,61.52
19hpf,319.62,2.19,6.57,21.89,21.89,17.51,2.19,2.19,6.57,48.16
24hpf,202,0,23,8,43,9,18,1,45,28
2dpf,331.96,12.51,22.52,52.55,145.13,262.73,35.03,5,83.41,87.58
3dpf,983.22,21.84,8.62,19.54,13.79,232.16,6.9,0,17.81,37.93
5dpf,90.45,7.24,44.96,69.77,14.47,206.21,19.12,10.85,59.44,194.33
10dpf,512.69,46.44,65.26,92.25,30.12,356.44,23.85,2.51,74.05,89.74
