stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,0,0.83,0.83,4.17
3dpf,3.45,0,0,0,0,0,0
5dpf,6.72,0.52,1.03,5.17,0.52,0,10.34
10dpf,8.79,0,0.63,0.63,0,0,0
