stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,5,0.83,0,1.67,9.17,0,0,1.67,1.67
3dpf,73.55,0.57,0.57,0.57,17.24,1.15,0,1.15,0
5dpf,12.92,0,0,0.52,13.44,1.55,0.52,2.58,2.07
10dpf,35.77,0,0,0,8.16,0,0,0,0
