stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,72.26
12hpf,11.57,0,0,0,0,0,0,0,67.47
14hpf,3.34,0,0,3.34,0,0,0,0,36.78
16hpf,0,0,2.05,0,2.05,0,0,0,22.56
19hpf,0,0,8.76,2.19,0,0,2.19,0,17.51
24hpf,1,0,0,3,1,0,0,0,7
2dpf,0.83,0,9.17,3.34,17.52,0.83,0,0,5
3dpf,2.3,0.57,1.72,0,52.87,1.15,0,0,0
5dpf,3.1,0.52,1.03,0.52,38.76,1.03,0,1.03,4.13
10dpf,1.26,0,1.26,0,43.93,1.26,0,1.26,0
