stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,0,1.93,0,3.86,11.57,19.28,0,0,0,3.86
14hpf,0,0,3.34,0,13.38,30.09,0,0,0,6.69
16hpf,10.25,6.15,24.61,28.71,30.76,18.46,4.1,4.1,12.3,26.66
19hpf,6.57,0,4.38,19.7,6.57,19.7,2.19,2.19,0,19.7
24hpf,6,7,5,78,31,26,7,0,11,22
2dpf,177.66,5,4.17,93.42,133.45,382.84,27.52,7.51,95.92,100.92
3dpf,169.52,20.69,9.77,59.19,63.79,944.14,22.99,0,32.75,114.93
5dpf,164.87,39.28,28.43,129.72,35.14,552.49,13.44,26.36,44.96,329.74
10dpf,160.02,79.07,30.75,146.84,40.79,1083.12,17.57,1.26,62.75,73.42
