stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,2.5,0,0
3dpf,14.94,0,0,12.64,0,0
5dpf,1.03,0.52,0.52,1.55,0,0.52
10dpf,7.53,0.63,0,5.02,0.63,0.63
