stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0,0
2dpf,2.5,0,0,0,0,1.67,0,0.83,0.83
3dpf,5.17,8.05,0,0.57,0,0,0,0,1.15
5dpf,6.72,33.59,1.03,2.07,1.03,17.06,1.55,1.55,10.34
10dpf,5.65,52.09,0,1.26,0,1.26,0,1.26,0.63
