stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.67,0,0,0,0
3dpf,0.57,0,0.57,0,0.57,0,0
5dpf,0,0,11.89,0.52,0,0.52,7.24
10dpf,0,0.63,7.53,0,0.63,0,0
