stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0,0,0
2dpf,0,0,0.83,3.34,8.34,0,0,0.83,3.34
3dpf,0.57,0,2.87,0,17.24,0.57,0,1.15,1.15
5dpf,0,0.52,3.1,1.03,18.61,0,2.07,1.03,3.62
10dpf,1.26,0,1.88,1.88,18.83,0,0,0,0
