stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,0,0,0,0,20.65,10.32
12hpf,1.93,0,0,0,0,0,0,0,1.93,1.93
14hpf,46.81,3.34,0,0,3.34,6.69,0,3.34,6.69,3.34
16hpf,47.17,4.1,0,0,8.2,4.1,2.05,0,6.15,12.3
19hpf,32.84,0,0,0,2.19,2.19,0,0,0,15.32
24hpf,9,1,2,0,4,0,0,0,1,6
2dpf,87.58,0,10.01,22.52,33.36,108.43,7.51,0,40.04,74.23
3dpf,727.5,11.49,11.49,8.62,22.99,197.68,4.6,0,18.96,29.88
5dpf,76.49,13.95,40.83,23.77,14.47,189.16,16.54,6.2,34.63,131.27
10dpf,336.99,10.67,33.26,18.2,6.9,98.52,5.65,0,15.69,13.81
