stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,5.75,0.57,0,0.57,2.3,11.49,0
5dpf,0.52,0.52,1.55,0.52,3.62,25.84,1.03
10dpf,5.02,0,0,0,0.63,3.14,0
