stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0.83,1.67,0,0,0.83,0
3dpf,257.44,0,0,1.72,0,0,0.57
5dpf,5.17,0.52,0,5.17,0,1.03,2.58
10dpf,199.56,1.26,0,4.39,0.63,3.14,1.26
