stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0.83,3.34,3.34,17.52,0,0
3dpf,3.45,0,1.15,0,0.57,0,0.57
5dpf,2.07,0,1.55,3.62,8.27,0.52,3.62
10dpf,0,0,0,1.26,16.94,0,0
