stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,20.65,0,0,0,0,0,0
2dpf,0.83,0,0.83,0.83,0,0,0.83,1.67
3dpf,6.9,0,1.15,0.57,0.57,0,0,14.37
5dpf,2.58,1.03,0,0,1.55,1.03,0.52,32.04
10dpf,4.39,1.88,0,0,0,0,0,6.28
