stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,0,1
2dpf,36.7,2.5,5,11.68,25.86,62.56,7.51,0,15.01,17.52
3dpf,63.21,1.72,0.57,5.17,4.6,76.43,4.6,0,3.45,8.62
5dpf,19.12,1.55,5.69,10.85,4.65,63.57,3.62,3.1,3.62,32.56
10dpf,50.2,6.28,11.92,8.16,1.26,48.32,1.88,0,3.14,8.16
