stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,2.5,7.51,0,0,3.34
3dpf,7.47,0,0,0.57,3.45,0.57,0,0
5dpf,0,0.52,0,1.03,3.62,0.52,2.58,3.1
10dpf,3.14,0,0.63,0.63,3.77,0,0,0.63
