stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93,0,1.93
14hpf,3.34,0,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,6.67,0,0,0,0,0,0,0,1.67
3dpf,200.55,0.57,2.87,0,1.72,0,0,1.15,1.15
5dpf,6.2,0.52,1.03,2.58,4.13,0.52,0,1.55,1.55
10dpf,123.62,0.63,0,1.26,3.77,0,0,1.26,2.51
