stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0,0,0,0.83
3dpf,8.62,0,0,1.15,0,0
5dpf,1.03,0.52,2.58,6.2,0.52,0
10dpf,4.39,0,0,2.51,0,0
