stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,1.67,0.83
3dpf,23.56,0,1.15,0,0.57
5dpf,1.55,1.03,4.13,0.52,1.55
10dpf,22.59,0,0,0,0
