stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,7,0
2dpf,11.68,0,8.34,2.5,3.34,0,0,3.34,0.83
3dpf,8.05,1.72,4.6,1.15,15.52,0,0,0.57,1.72
5dpf,8.79,2.07,8.79,1.55,2.58,1.55,1.03,2.07,4.13
10dpf,5.65,1.88,6.9,0.63,0.63,1.26,0,0,0.63
