stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,61.94,0,0
12hpf,1.93,0,0,0,0,0,0,264.1,15.42,0
14hpf,0,0,0,0,0,0,0,100.32,60.19,3.34
16hpf,10.25,0,0,0,2.05,0,0,145.61,324.03,2.05
19hpf,13.14,0,0,0,2.19,0,0,30.65,144.49,0
24hpf,19,0,1,0,1,0,1,24,1078,2
2dpf,26.69,5,0,1.67,4.17,10.01,0.83,0.83,66.73,1.67
3dpf,22.41,4.02,0,0,1.72,14.94,0,0,12.64,0.57
5dpf,7.24,7.24,4.65,1.55,2.07,20.67,0.52,0,49.62,11.89
10dpf,16.94,20.08,0.63,1.26,0,11.3,0,0,28.24,1.88
