stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0,0,0,4.17
3dpf,5.17,0,0,1.72,0,0,0,7.47
5dpf,18.61,1.03,0.52,2.07,0.52,1.03,0.52,32.04
10dpf,6.9,1.88,0,1.88,0,0,0,16.94
