stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,1.67,1.67,0,0,1.67
3dpf,4.02,0,0,0,0,0,1.15,2.87
5dpf,0.52,0,3.62,3.1,1.03,3.62,0.52,23.77
10dpf,1.88,0.63,11.3,2.51,0,1.88,0.63,5.65
