stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.17,0,0.83,1.67,1.67,3.34,0.83,2.5,2.5
3dpf,26.43,0,0,0,0,2.3,0,1.15,0
5dpf,2.07,0,0,0.52,0.52,4.13,0,0,1.03
10dpf,7.53,0.63,1.88,0,0,1.88,0,0,0
