stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,6,0,0,0,0,0,0,0
2dpf,3.34,0,0.83,2.5,6.67,0.83,0,0
3dpf,140.79,1.15,0,0,8.05,0,0,1.15
5dpf,20.16,1.03,0.52,2.07,15.5,0.52,3.1,1.03
10dpf,79.07,0,1.26,1.26,3.14,0,0,0
