stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,20.65,0,0,0,0,0
12hpf,30.84,0,0,0,1.93,0,0,1.93,1.93,5.78
14hpf,100.32,0,13.38,0,3.34,26.75,0,3.34,20.06,10.03
16hpf,82.03,0,20.51,0,26.66,8.2,2.05,4.1,30.76,20.51
19hpf,72.24,0,0,4.38,6.57,2.19,0,0,2.19,6.57
24hpf,81,1,12,1,14,9,3,0,21,10
2dpf,161.81,7.51,10.84,23.35,73.4,136.79,13.35,3.34,48.38,74.23
3dpf,639.01,6.9,10.92,9.19,8.05,164.92,9.19,0,13.79,26.43
5dpf,66.67,6.72,23.77,31.53,16.54,196.39,15.5,7.75,43.41,98.2
10dpf,155.63,10.67,18.83,12.55,8.16,138.68,4.39,0.63,21.96,13.81
