stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0.83,1.67,0.83,0.83
3dpf,27.01,0,0,1.15,0,0
5dpf,0,0,0,0.52,0,0.52
10dpf,11.92,1.26,0,0,0,0.63
