stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,1.67,1.67,2.5,0.83,0,0.83,7.51
3dpf,5.17,0.57,0.57,2.3,2.87,0,0,0,2.3
5dpf,2.07,0,3.1,0.52,7.75,0,0.52,0,23.77
10dpf,4.39,0,4.39,2.51,6.9,0,0,0.63,11.92
