stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,381.95,0,0,0,72.26,0,0,0,82.58,72.26
12hpf,1447.74,23.13,5.78,15.42,210.12,40.48,0,1.93,235.19,293.02
14hpf,678.8,3.34,3.34,3.34,53.5,0,6.69,0,93.63,96.97
16hpf,494.25,12.3,26.66,16.41,108.69,34.86,4.1,2.05,92.29,63.58
19hpf,604.21,0,0,2.19,24.08,8.76,0,0,2.19,21.89
24hpf,956,4,97,26,194,63,5,5,50,44
2dpf,346.98,10.01,20.02,45.04,257.73,230.2,22.52,2.5,82.57,89.25
3dpf,493.62,9.77,6.9,10.34,11.49,136.19,8.05,0,11.49,18.96
5dpf,120.42,6.72,73.91,38.25,50.13,335.42,14.99,12.92,56.85,116.8
10dpf,80.32,3.77,22.59,5.65,5.02,55.22,3.14,0,5.65,3.77
