stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,5,0.83,0.83,0.83,6.67
3dpf,4.6,0.57,0,0,1.15,0.57,0.57,2.3
5dpf,0,1.55,0,0,0,0,0,7.75
10dpf,1.88,0,0,0,1.88,0,0,2.51
