stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
14hpf,10.03,0,0,0,0,0,0,0,16.72
16hpf,24.61,4.1,2.05,2.05,4.1,0,2.05,2.05,67.68
19hpf,159.81,0,0,2.19,0,0,0,0,6.57
24hpf,19,0,0,8,0,0,0,0,4
2dpf,44.21,0.83,3.34,37.53,145.96,0.83,1.67,4.17,10.01
3dpf,95.39,0,0,1.72,148.83,0.57,0,1.72,2.3
5dpf,18.09,0.52,1.03,0.52,97.16,0,0,0,8.27
10dpf,51.46,0,0,0,28.87,0,0,1.26,3.14
