stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.67,0.83,0,1.67
3dpf,0.57,0,0,0,0,8.62,0,0.57
5dpf,0.52,0.52,0.52,0.52,0.52,58.4,3.1,1.03
10dpf,1.26,0,0,0,0,43.3,3.77,0
