stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,350.98,0,20.65,0,61.94,0,0,0,113.55,113.55
12hpf,271.81,7.71,21.21,3.86,34.7,11.57,0,15.42,40.48,44.34
14hpf,347.76,23.41,43.47,20.06,73.56,20.06,0,6.69,30.09,63.53
16hpf,270.71,71.78,4.1,24.61,88.19,41.02,4.1,12.3,49.22,104.59
19hpf,315.24,24.08,0,6.57,78.81,19.7,2.19,0,10.95,78.81
24hpf,188,7,13,20,121,39,2,2,38,44
2dpf,456.24,10.01,24.19,90.91,211.02,443.73,54.21,9.17,120.94,242.72
3dpf,936.1,25.86,27.58,39.08,31.03,457.99,21.26,0,31.03,89.07
5dpf,126.11,22.22,81.14,92.51,29.46,355.58,26.36,11.37,61.5,318.88
10dpf,313.14,21.96,66.52,54.6,15.69,254.78,20.08,1.26,41.42,55.85
