stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1372.95,30.97,0,0,350.98,30.97,0,103.23,526.47,640.02
12hpf,2901.26,90.6,3.86,75.18,653.51,123.38,9.64,206.27,1058.33,794.23
14hpf,1956.16,16.72,53.5,103.66,364.48,147.13,30.09,76.91,595.21,461.45
16hpf,2192.32,90.24,151.76,114.85,600.89,278.91,55.37,143.56,760.85,918.77
19hpf,3885.8,21.89,105.08,126.97,560.43,214.54,162,48.16,516.65,790.3
24hpf,4122,70,533,234,1004,484,204,32,1195,856
2dpf,1533.03,55.88,157.64,217.69,909.98,1593.09,226.87,55.05,537.98,640.57
3dpf,3957.01,110.33,103.44,121.25,122.97,1757.84,63.79,0,131.59,244.22
5dpf,569.55,97.68,304.41,306.48,127.66,1569.09,115.77,92.51,356.61,1193.87
10dpf,1386.22,137.43,311.26,207.71,79.7,1742.03,60.24,2.51,220.26,249.76
