stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,13.35
3dpf,2.87,0.57,0,0,0,5.75
5dpf,3.62,0,0.52,0.52,0,37.21
10dpf,0.63,0.63,0,0,0,6.9
