stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,0,0,51.61,10.32,0,0,134.2,30.97
12hpf,69.4,9.64,0,5.78,26.99,5.78,0,1.93,44.34,30.84
14hpf,73.56,0,3.34,0,13.38,0,0,10.03,16.72,13.38
16hpf,49.22,4.1,6.15,4.1,16.41,4.1,0,0,20.51,24.61
19hpf,243,4.38,0,2.19,10.95,4.38,0,0,4.38,13.14
24hpf,81,1,5,4,18,7,1,1,6,9
2dpf,314.45,9.17,20.02,54.21,185.16,226.87,33.36,4.17,99.26,139.29
3dpf,979.77,6.9,20.69,14.94,23.56,359.15,9.77,0,27.58,41.37
5dpf,208.28,20.67,74.94,108.02,52.2,657.92,33.59,36.69,116.8,359.71
10dpf,636.95,18.2,82.21,55.85,18.83,416.05,20.08,0.63,45.81,58.36
