stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2673.64,61.94,0,0,443.89,61.94,0,103.23,588.41,1610.38
12hpf,1569.19,63.62,1.93,38.56,501.22,117.59,1.93,227.47,385.55,1189.42
14hpf,2919.19,46.81,20.06,130.41,551.74,280.88,46.81,117.04,317.67,1377.67
16hpf,3289.51,94.34,45.12,164.07,777.26,242,63.58,184.57,680.87,1136.15
19hpf,4257.96,30.65,10.95,118.22,573.57,133.54,100.7,78.81,194.84,1061.75
24hpf,1357,28,43,168,428,125,124,29,172,297
2dpf,669.76,20.02,78.4,313.61,421.21,537.98,160.14,61.72,189.34,307.77
3dpf,1191.81,31.03,67.23,149.41,120.1,569.47,33.33,0.57,48.84,114.35
5dpf,354.54,41.35,173.65,440.85,90.45,504.42,96.65,188.13,89.41,422.77
10dpf,613.73,50.83,141.19,343.26,109.82,684.64,61.5,6.28,98.52,150.61
