stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0.83,0,0,3.34
3dpf,4.6,0,0,0,0.57,0,0,0.57
5dpf,0,0,0,0,1.03,0,1.03,2.58
10dpf,1.88,0.63,0.63,0.63,1.88,0.63,0.63,1.88
