stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,2.19,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,2.5,0,0,10.01,44.21,0,0,0
3dpf,2.87,0.57,5.75,0.57,17.81,0,0,1.15
5dpf,0,0,2.07,0.52,25.32,1.03,1.03,0.52
10dpf,2.51,0,6.28,0,14.43,0,0,0
