stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,4.17,0,0,0,1.67
3dpf,6.32,0,0,0.57,0
5dpf,4.13,0,0.52,0.52,4.13
10dpf,5.02,0.63,0,0.63,0.63
