stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,3.34,0.83,0,0.83
3dpf,13.22,1.15,0,0,1.72,0.57,0,1.15
5dpf,1.03,0,0,2.07,3.1,1.03,0.52,2.58
10dpf,3.14,0,0,3.14,0.63,0.63,0.63,0
