stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0.83,0,0,0
3dpf,0,0.57,0,0,0.57
5dpf,0,25.32,0.52,1.03,0
10dpf,0.63,72.79,0,0,0
