stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,0,0,0,1.67
3dpf,78.15,0,1.15,0,0.57,8.05,1.72,0.57
5dpf,3.62,0,0,1.03,0.52,9.82,1.03,7.75
10dpf,70.28,2.51,0,1.26,0.63,28.87,2.51,0
