stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,41.29,0
12hpf,5.78,1.93,0,0,26.99,0,0,75.18,235.19,7.71
14hpf,10.03,0,3.34,0,20.06,0,0,0,317.67,0
16hpf,225.59,12.3,14.36,14.36,178.42,36.91,2.05,20.51,767.01,82.03
19hpf,94.13,0,2.19,6.57,15.32,6.57,2.19,2.19,253.95,32.84
24hpf,4130,95,891,216,1043,457,233,38,1920,1054
2dpf,3713.31,96.75,371.16,490.44,1646.47,2757.46,451.24,130.95,1065.95,1682.33
3dpf,1962.99,70.68,63.21,59.19,65.51,937.82,26.43,0,160.9,191.36
5dpf,1013.5,171.59,517.86,548.87,275.99,3462.24,240.33,196.91,777.83,2267.33
10dpf,1024.76,141.19,180.1,138.06,60.24,890.47,43.93,1.88,385.93,159.39
