stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,0,0,0,0,5,4.17,1.67
3dpf,25.86,0,0,0,0.57,17.81,0,1.15
5dpf,6.2,0,1.03,1.03,1.03,17.06,2.07,4.13
10dpf,11.92,0.63,0,0,0,10.67,2.51,0.63
