stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,1.67,0,0,0,0
3dpf,1.72,12.64,0,1.15,0,0
5dpf,0.52,1.55,0,0,1.55,1.03
10dpf,0.63,5.65,0.63,0,0,0
