stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,4.17,0.83,0
3dpf,67.23,0,0,0,3.45,0,0
5dpf,0.52,0.52,0.52,0,2.07,0.52,1.03
10dpf,22.59,0,0,0.63,0.63,0,0
