stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.32
14hpf,0,0,0,0,0,0,0,0,3.34
2dpf,0.83,0,1.67,0,0.83,1.67,0,0,56.72
3dpf,1.72,0,0,0,1.72,0,0,0,29.88
5dpf,0.52,1.03,0.52,1.55,4.65,0,0.52,1.55,58.92
10dpf,0.63,1.26,0.63,0.63,3.14,0,0,0,28.24
