stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,periderm
16hpf,0,0,2.05,0,0,0,0,0
24hpf,0,0,13,0,0,0,0,0
2dpf,0,0,30.86,0,0,0,0,0.83
3dpf,1.72,0.57,13.79,0,0,1.15,0,0.57
5dpf,1.03,0,113.19,0,1.03,2.58,0.52,11.37
10dpf,1.26,3.14,42.67,0.63,0.63,2.51,0,1.26
