stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,46,0,2,0,11,0,0,0
2dpf,5.84,121.78,0.83,0.83,5,68.39,0,0.83,4.17
3dpf,3.45,79.3,0,0,1.15,0,0,0.57,0
5dpf,1.55,202.6,1.03,0,8.27,12.92,0.52,2.07,4.13
10dpf,3.14,71.54,1.26,0,0.63,11.92,0,0.63,0.63
