stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,3.34,0,0,0,0
2dpf,3.34,0,0.83,0.83,0.83,0.83,0
3dpf,2.87,0.57,0,1.15,0,0,0
5dpf,4.13,0,0,1.55,0,0.52,0.52
10dpf,0.63,0,0.63,0.63,0,0,0
