stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,1,0,0,0
2dpf,1.67,0,2.5,1.67,0.83,0
3dpf,14.94,0,0,0,10.92,1.15
5dpf,0.52,0,2.07,0,11.89,22.22
10dpf,1.88,1.26,1.26,0,1.26,2.51
