stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.17,0,1.67,0.83,13.35,1.67,0.83,0.83,3.34
3dpf,136.77,0,0.57,0,8.62,0,0,0.57,0
5dpf,4.13,0.52,0.52,0.52,4.13,0.52,0,1.03,3.1
10dpf,41.42,0,0,0,2.51,0,0,0,0.63
