stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,4,0,0,0,0,0
2dpf,2.5,30.03,0,0,0.83,0,1.67
3dpf,10.34,25.86,0,0,1.15,0,0
5dpf,1.03,42.9,0.52,0.52,0.52,0.52,0
10dpf,1.26,41.42,0.63,0.63,1.88,0,0.63
