stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0,0,0
3dpf,28.16,0.57,0.57,0,5.17,0,0.57,2.3
5dpf,2.58,0,0.52,0.52,1.03,1.03,0,2.58
10dpf,8.79,0,0.63,0,0,0,0,0.63
