stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6369.25,103.23,10.32,0,1083.91,82.58,0,196.14,2518.8,2178.14
12hpf,5777.47,183.14,15.42,177.35,1492.08,258.32,15.42,352.78,2625.6,1831.36
14hpf,5510.69,73.56,193.94,344.42,1153.63,504.92,96.97,143.79,2109.98,1999.63
16hpf,4581.53,215.34,317.88,313.78,1519.66,600.89,155.86,211.23,1970.84,2342.03
19hpf,6950.66,59.11,124.78,201.4,908.51,385.3,216.73,67.86,713.67,1954.94
24hpf,4689,104,344,265,1384,589,238,36,1650,948
2dpf,1401.25,65.89,164.31,202.68,967.53,1692.34,219.36,40.87,578.01,764.01
3dpf,3235.25,155.15,71.83,124.12,132.74,2071.02,66.08,0,219.51,336.74
5dpf,664.12,140.06,252.21,426.9,197.43,2489.56,123.01,137.48,518.38,1684.86
10dpf,1460.27,269.84,233.44,355.81,133.04,2564.73,101.03,4.39,384.68,408.52
